datetime,year,day,36,84,87,108
2020-08-06 23:00:00,2020,2021-08-06 22:59:33.845,13.4,491.6,0.0,6.9
2020-08-07 00:00:00,2020,2021-08-06 23:59:33.840,6.5,392.9,27.1,2.7
2020-08-07 01:00:00,2020,2021-08-07 00:59:33.835,1.4,302.8,25.2,1.5
2020-08-07 02:00:00,2020,2021-08-07 01:59:33.830,0.5,217.7,21.4,6.1
2020-08-07 03:00:00,2020,2021-08-07 02:59:33.825,0.9,218.0,24.7,27.9
2020-08-07 04:00:00,2020,2021-08-07 03:59:33.820,16.1,220.9,22.7,30.1
2020-08-07 05:00:00,2020,2021-08-07 04:59:33.815,11.2,210.0,14.3,22.7
2020-08-07 06:00:00,2020,2021-08-07 05:59:33.810,4.4,119.5,6.3,36.6
2020-08-07 07:00:00,2020,2021-08-07 06:59:33.805,2.2,99.1,0.1,122.8
2020-08-07 08:00:00,2020,2021-08-07 07:59:33.800,0.0,14.3,0.0,60.4
2020-08-07 09:00:00,2020,2021-08-07 08:59:33.795,0.0,25.0,3.3,95.9
2020-08-07 10:00:00,2020,2021-08-07 09:59:33.790,0.3,0.6,5.8,74.7
2020-08-07 11:00:00,2020,2021-08-07 10:59:33.785,5.0,0.0,1.0,58.2
2020-08-07 12:00:00,2020,2021-08-07 11:59:33.780,40.5,0.0,0.0,51.2
2020-08-07 13:00:00,2020,2021-08-07 12:59:33.775,91.5,0.0,0.4,45.8
2020-08-07 14:00:00,2020,2021-08-07 13:59:33.770,93.5,0.0,0.1,39.0
2020-08-07 15:00:00,2020,2021-08-07 14:59:33.765,125.3,0.0,0.0,35.8
2020-08-07 16:00:00,2020,2021-08-07 15:59:33.760,140.9,1.8,0.0,24.7
2020-08-07 17:00:00,2020,2021-08-07 16:59:33.755,192.4,60.4,0.0,68.4
2020-08-07 18:00:00,2020,2021-08-07 17:59:33.750,159.3,77.4,0.0,58.3
2020-08-07 19:00:00,2020,2021-08-07 18:59:33.745,111.8,57.0,0.8,48.7
2020-08-07 20:00:00,2020,2021-08-07 19:59:33.740,128.8,51.0,3.4,55.0
2020-08-07 21:00:00,2020,2021-08-07 20:59:33.735,155.2,515.1,5.5,73.7
2020-08-07 22:00:00,2020,2021-08-07 21:59:33.730,92.7,625.8,60.1,33.7
2020-08-07 23:00:00,2020,2021-08-07 22:59:33.725,47.3,591.3,35.5,10.3
2020-08-08 00:00:00,2020,2021-08-07 23:59:33.720,25.9,516.6,34.1,2.7
2020-08-08 01:00:00,2020,2021-08-08 00:59:33.715,4.9,361.6,35.3,0.6
2020-08-08 02:00:00,2020,2021-08-08 01:59:33.710,3.6,236.0,42.2,0.0
2020-08-08 03:00:00,2020,2021-08-08 02:59:33.705,15.8,196.0,41.6,0.1
2020-08-08 04:00:00,2020,2021-08-08 03:59:33.700,0.0,211.3,51.7,0.9
2020-08-08 05:00:00,2020,2021-08-08 04:59:33.695,0.0,163.9,58.7,1.7
2020-08-08 06:00:00,2020,2021-08-08 05:59:33.690,0.0,149.5,65.9,13.3
2020-08-08 07:00:00,2020,2021-08-08 06:59:33.685,0.0,120.4,39.7,39.6
2020-08-08 08:00:00,2020,2021-08-08 07:59:33.680,0.0,12.9,7.6,4.8
2020-08-08 09:00:00,2020,2021-08-08 08:59:33.675,0.0,23.2,7.0,9.0
2020-08-08 10:00:00,2020,2021-08-08 09:59:33.670,0.0,3.7,3.6,5.7
2020-08-08 11:00:00,2020,2021-08-08 10:59:33.665,11.3,8.1,3.2,5.4
2020-08-08 12:00:00,2020,2021-08-08 11:59:33.660,13.8,11.1,3.5,2.9
2020-08-08 13:00:00,2020,2021-08-08 12:59:33.655,4.3,10.1,1.6,0.3
2020-08-08 14:00:00,2020,2021-08-08 13:59:33.650,4.9,7.7,0.3,0.9
2020-08-08 15:00:00,2020,2021-08-08 14:59:33.645,0.0,11.8,0.6,0.0
2020-08-08 16:00:00,2020,2021-08-08 15:59:33.640,0.0,35.8,8.1,0.0
2020-08-08 17:00:00,2020,2021-08-08 16:59:33.635,0.0,33.7,0.8,0.1
2020-08-08 18:00:00,2020,2021-08-08 17:59:33.630,0.0,22.8,0.4,0.0
2020-08-08 19:00:00,2020,2021-08-08 18:59:33.625,0.0,45.9,8.4,0.0
2020-08-08 20:00:00,2020,2021-08-08 19:59:33.620,4.0,9.9,5.3,0.1
2020-08-08 21:00:00,2020,2021-08-08 20:59:33.615,0.0,16.6,12.4,0.0
2020-08-08 22:00:00,2020,2021-08-08 21:59:33.610,0.0,27.2,9.7,0.0
2020-08-08 23:00:00,2020,2021-08-08 22:59:33.605,0.0,36.9,11.5,0.0
2020-08-09 00:00:00,2020,2021-08-08 23:59:33.600,1.7,23.4,10.8,0.0
2020-08-09 01:00:00,2020,2021-08-09 00:59:33.595,3.3,33.3,7.8,2.4
2020-08-09 02:00:00,2020,2021-08-09 01:59:33.590,4.9,24.6,12.0,8.4
2020-08-09 03:00:00,2020,2021-08-09 02:59:33.585,5.6,3.0,24.0,15.4
2020-08-09 04:00:00,2020,2021-08-09 03:59:33.580,11.9,4.6,35.9,19.3
2020-08-09 05:00:00,2020,2021-08-09 04:59:33.575,21.5,6.5,41.4,16.9
2020-08-09 06:00:00,2020,2021-08-09 05:59:33.570,0.0,8.6,41.1,6.3
2020-08-09 07:00:00,2020,2021-08-09 06:59:33.565,0.0,7.1,28.8,5.2
2020-08-09 08:00:00,2020,2021-08-09 07:59:33.560,0.0,6.8,14.5,9.0
2020-08-09 09:00:00,2020,2021-08-09 08:59:33.555,0.0,0.1,6.1,0.7
2020-08-09 10:00:00,2020,2021-08-09 09:59:33.550,0.0,0.2,4.3,0.0
2020-08-09 11:00:00,2020,2021-08-09 10:59:33.545,0.0,0.0,3.2,0.0
2020-08-09 12:00:00,2020,2021-08-09 11:59:33.540,0.0,0.0,1.8,0.4
2020-08-09 13:00:00,2020,2021-08-09 12:59:33.535,0.2,0.0,1.2,1.6
2020-08-09 14:00:00,2020,2021-08-09 13:59:33.530,4.1,0.0,4.5,0.9
2020-08-09 15:00:00,2020,2021-08-09 14:59:33.525,2.8,0.0,3.5,0.5
2020-08-09 16:00:00,2020,2021-08-09 15:59:33.520,9.3,0.0,1.6,1.1
2020-08-09 17:00:00,2020,2021-08-09 16:59:33.515,3.2,3.1,0.3,0.4
2020-08-09 18:00:00,2020,2021-08-09 17:59:33.510,10.6,1.4,0.0,0.2
2020-08-09 19:00:00,2020,2021-08-09 18:59:33.505,10.0,4.8,0.0,0.0
2020-08-09 20:00:00,2020,2021-08-09 19:59:33.500,0.2,10.5,0.0,0.0
2020-08-09 21:00:00,2020,2021-08-09 20:59:33.495,0.9,0.5,0.3,2.9
2020-08-09 22:00:00,2020,2021-08-09 21:59:33.490,0.0,0.0,0.1,2.6
2020-08-09 23:00:00,2020,2021-08-09 22:59:33.485,0.0,2.1,0.0,1.8
2020-08-10 00:00:00,2020,2021-08-09 23:59:33.480,0.0,2.0,0.0,1.7
2020-08-10 01:00:00,2020,2021-08-10 00:59:33.475,0.0,0.0,0.2,5.6
2020-08-10 02:00:00,2020,2021-08-10 01:59:33.470,0.0,4.2,2.2,0.8
2020-08-10 03:00:00,2020,2021-08-10 02:59:33.465,0.0,13.6,5.5,0.9
2020-08-10 04:00:00,2020,2021-08-10 03:59:33.460,0.0,15.3,0.0,94.5
2020-08-10 05:00:00,2020,2021-08-10 04:59:33.455,0.0,33.0,0.0,64.2
2020-08-10 06:00:00,2020,2021-08-10 05:59:33.450,0.0,27.9,0.1,27.7
2020-08-10 07:00:00,2020,2021-08-10 06:59:33.445,0.0,41.3,0.0,5.9
2020-08-10 08:00:00,2020,2021-08-10 07:59:33.440,0.0,31.3,0.0,0.0
2020-08-10 09:00:00,2020,2021-08-10 08:59:33.435,6.1,14.8,0.7,0.6
2020-08-10 10:00:00,2020,2021-08-10 09:59:33.430,12.4,61.2,1.8,0.8
2020-08-10 11:00:00,2020,2021-08-10 10:59:33.425,12.3,238.9,6.5,5.1
2020-08-10 12:00:00,2020,2021-08-10 11:59:33.420,14.4,84.0,2.4,21.4
2020-08-10 13:00:00,2020,2021-08-10 12:59:33.415,49.1,13.7,6.1,39.7
2020-08-10 14:00:00,2020,2021-08-10 13:59:33.410,57.3,10.6,4.1,53.9
2020-08-10 15:00:00,2020,2021-08-10 14:59:33.405,222.0,10.6,5.4,120.2
2020-08-10 16:00:00,2020,2021-08-10 15:59:33.400,138.3,6.8,0.8,163.4
2020-08-10 17:00:00,2020,2021-08-10 16:59:33.395,91.4,2.2,0.8,28.2
2020-08-10 18:00:00,2020,2021-08-10 17:59:33.390,18.2,60.0,0.0,13.9
2020-08-10 19:00:00,2020,2021-08-10 18:59:33.385,19.7,78.6,10.6,33.0
2020-08-10 20:00:00,2020,2021-08-10 19:59:33.380,64.5,267.2,41.9,415.1
2020-08-10 21:00:00,2020,2021-08-10 20:59:33.375,95.6,491.5,40.3,180.7
2020-08-10 22:00:00,2020,2021-08-10 21:59:33.370,254.2,537.9,97.2,254.1
2020-08-10 23:00:00,2020,2021-08-10 22:59:33.365,11.0,552.1,83.3,19.8
2020-08-11 00:00:00,2020,2021-08-10 23:59:33.360,6.8,680.9,121.5,103.5
2020-08-11 01:00:00,2020,2021-08-11 00:59:33.355,0.2,386.2,92.3,255.5
2020-08-11 02:00:00,2020,2021-08-11 01:59:33.350,96.8,404.7,55.5,582.8
2020-08-11 03:00:00,2020,2021-08-11 02:59:33.345,164.8,726.1,71.2,728.7
2020-08-11 04:00:00,2020,2021-08-11 03:59:33.340,511.0,611.1,43.1,736.7
2020-08-11 05:00:00,2020,2021-08-11 04:59:33.335,566.3,121.8,39.5,755.3
2020-08-11 06:00:00,2020,2021-08-11 05:59:33.330,555.8,74.6,113.5,761.5
2020-08-11 07:00:00,2020,2021-08-11 06:59:33.325,588.5,22.0,89.7,751.4
2020-08-11 08:00:00,2020,2021-08-11 07:59:33.320,431.3,0.8,44.1,722.6
2020-08-11 09:00:00,2020,2021-08-11 08:59:33.315,380.9,0.2,27.0,697.5
2020-08-11 10:00:00,2020,2021-08-11 09:59:33.310,347.3,0.1,11.8,660.2
2020-08-11 11:00:00,2020,2021-08-11 10:59:33.305,263.3,0.4,5.9,584.1
2020-08-11 12:00:00,2020,2021-08-11 11:59:33.300,285.2,11.0,6.8,505.5
2020-08-11 13:00:00,2020,2021-08-11 12:59:33.295,379.3,30.7,6.3,388.6
2020-08-11 14:00:00,2020,2021-08-11 13:59:33.290,435.1,80.9,9.5,266.1
2020-08-11 15:00:00,2020,2021-08-11 14:59:33.285,430.1,140.4,14.3,271.5
2020-08-11 16:00:00,2020,2021-08-11 15:59:33.280,461.4,117.8,18.8,318.7
2020-08-11 17:00:00,2020,2021-08-11 16:59:33.275,426.3,145.3,32.6,328.6
2020-08-11 18:00:00,2020,2021-08-11 17:59:33.270,537.8,249.5,54.4,339.8
2020-08-11 19:00:00,2020,2021-08-11 18:59:33.265,517.3,330.9,22.0,319.4
2020-08-11 20:00:00,2020,2021-08-11 19:59:33.260,462.6,176.9,2.1,560.5
2020-08-11 21:00:00,2020,2021-08-11 20:59:33.255,622.2,276.7,0.0,656.3
2020-08-11 22:00:00,2020,2021-08-11 21:59:33.250,533.2,441.8,19.6,612.9
2020-08-11 23:00:00,2020,2021-08-11 22:59:33.245,631.4,275.2,12.4,738.4
2020-08-12 00:00:00,2020,2021-08-11 23:59:33.240,552.7,164.8,18.3,722.8
2020-08-12 01:00:00,2020,2021-08-12 00:59:33.235,607.2,32.7,26.2,789.5
2020-08-12 02:00:00,2020,2021-08-12 01:59:33.230,616.6,2.6,62.1,756.6
2020-08-12 03:00:00,2020,2021-08-12 02:59:33.225,546.4,0.0,69.4,725.7
2020-08-12 04:00:00,2020,2021-08-12 03:59:33.220,548.1,0.0,66.0,744.0
2020-08-12 05:00:00,2020,2021-08-12 04:59:33.215,540.4,0.0,49.3,723.3
2020-08-12 06:00:00,2020,2021-08-12 05:59:33.210,426.2,0.0,46.4,662.1
2020-08-12 07:00:00,2020,2021-08-12 06:59:33.205,161.2,0.0,41.6,515.6
2020-08-12 08:00:00,2020,2021-08-12 07:59:33.200,6.7,0.0,0.0,309.4
2020-08-12 09:00:00,2020,2021-08-12 08:59:33.195,0.0,4.1,0.0,162.1
2020-08-12 10:00:00,2020,2021-08-12 09:59:33.190,0.0,18.4,0.0,85.2
2020-08-12 11:00:00,2020,2021-08-12 10:59:33.185,0.1,36.9,0.0,68.7
2020-08-12 12:00:00,2020,2021-08-12 11:59:33.180,0.0,27.5,1.4,11.9
2020-08-12 13:00:00,2020,2021-08-12 12:59:33.175,0.0,8.3,0.0,8.6
2020-08-12 14:00:00,2020,2021-08-12 13:59:33.170,0.0,3.1,0.0,0.1
2020-08-12 15:00:00,2020,2021-08-12 14:59:33.165,0.0,0.0,0.0,0.0
2020-08-12 16:00:00,2020,2021-08-12 15:59:33.160,0.0,0.0,0.0,0.0
2020-08-12 17:00:00,2020,2021-08-12 16:59:33.155,0.6,174.9,0.0,53.5
2020-08-12 18:00:00,2020,2021-08-12 17:59:33.150,8.7,168.4,0.0,101.4
2020-08-12 19:00:00,2020,2021-08-12 18:59:33.145,48.5,111.6,0.0,82.8
2020-08-12 20:00:00,2020,2021-08-12 19:59:33.140,56.2,143.7,35.5,55.0
2020-08-12 21:00:00,2020,2021-08-12 20:59:33.135,16.0,263.5,106.4,23.9
2020-08-12 22:00:00,2020,2021-08-12 21:59:33.130,23.9,292.8,43.0,15.1
2020-08-12 23:00:00,2020,2021-08-12 22:59:33.125,9.5,199.4,8.5,116.6
2020-08-13 00:00:00,2020,2021-08-12 23:59:33.120,13.2,77.5,7.1,191.5
2020-08-13 01:00:00,2020,2021-08-13 00:59:33.115,2.5,7.1,3.0,224.2
2020-08-13 02:00:00,2020,2021-08-13 01:59:33.110,5.2,9.0,4.5,506.5
2020-08-13 03:00:00,2020,2021-08-13 02:59:33.105,0.0,14.0,9.3,508.8
2020-08-13 04:00:00,2020,2021-08-13 03:59:33.100,2.7,12.5,3.8,405.4
2020-08-13 05:00:00,2020,2021-08-13 04:59:33.095,3.5,7.7,0.2,321.0
2020-08-13 06:00:00,2020,2021-08-13 05:59:33.090,4.6,20.8,0.9,290.3
2020-08-13 07:00:00,2020,2021-08-13 06:59:33.085,0.9,59.8,0.0,187.6
2020-08-13 08:00:00,2020,2021-08-13 07:59:33.080,0.0,57.9,0.0,33.4
2020-08-13 09:00:00,2020,2021-08-13 08:59:33.075,0.3,18.6,0.0,7.2
2020-08-13 10:00:00,2020,2021-08-13 09:59:33.070,0.0,0.0,0.0,0.3
2020-08-13 11:00:00,2020,2021-08-13 10:59:33.065,0.0,0.0,0.0,0.0
2020-08-13 12:00:00,2020,2021-08-13 11:59:33.060,0.0,0.0,0.0,2.7
2020-08-13 13:00:00,2020,2021-08-13 12:59:33.055,0.0,0.0,0.2,18.0
2020-08-13 14:00:00,2020,2021-08-13 13:59:33.050,0.0,1.4,0.2,3.4
2020-08-13 15:00:00,2020,2021-08-13 14:59:33.045,14.0,28.5,0.0,111.0
2020-08-13 16:00:00,2020,2021-08-13 15:59:33.040,186.8,3.9,0.0,5.5
2020-08-13 17:00:00,2020,2021-08-13 16:59:33.035,33.4,522.5,22.4,98.1
2020-08-13 18:00:00,2020,2021-08-13 17:59:33.030,56.6,361.9,22.3,82.9
2020-08-13 19:00:00,2020,2021-08-13 18:59:33.025,44.5,385.9,0.0,153.6
2020-08-13 20:00:00,2020,2021-08-13 19:59:33.020,123.1,417.2,51.3,41.6
2020-08-13 21:00:00,2020,2021-08-13 20:59:33.015,66.0,645.6,58.2,381.6
2020-08-13 22:00:00,2020,2021-08-13 21:59:33.010,285.6,659.1,69.5,479.5
2020-08-13 23:00:00,2020,2021-08-13 22:59:33.005,481.2,527.6,40.6,527.9
2020-08-14 00:00:00,2020,2021-08-13 23:59:33.000,395.8,288.9,36.4,530.9
2020-08-14 01:00:00,2020,2021-08-14 00:59:32.995,490.7,221.3,29.2,559.2
2020-08-14 02:00:00,2020,2021-08-14 01:59:32.990,628.5,176.8,37.6,710.5
2020-08-14 03:00:00,2020,2021-08-14 02:59:32.985,567.5,155.5,55.7,674.0
2020-08-14 04:00:00,2020,2021-08-14 03:59:32.980,621.8,109.5,92.4,748.6
2020-08-14 05:00:00,2020,2021-08-14 04:59:32.975,652.4,32.8,105.1,760.8
2020-08-14 06:00:00,2020,2021-08-14 05:59:32.970,657.5,3.1,86.8,742.9
2020-08-14 07:00:00,2020,2021-08-14 06:59:32.965,659.9,5.0,55.1,664.3
2020-08-14 08:00:00,2020,2021-08-14 07:59:32.960,422.1,42.4,36.4,630.3
2020-08-14 09:00:00,2020,2021-08-14 08:59:32.955,333.7,44.6,20.8,533.7
2020-08-14 10:00:00,2020,2021-08-14 09:59:32.950,180.2,24.7,5.3,392.5
2020-08-14 11:00:00,2020,2021-08-14 10:59:32.945,166.6,4.2,6.6,260.4
2020-08-14 12:00:00,2020,2021-08-14 11:59:32.940,182.5,2.5,3.2,159.5
2020-08-14 13:00:00,2020,2021-08-14 12:59:32.935,143.3,1.4,0.4,98.6
2020-08-14 14:00:00,2020,2021-08-14 13:59:32.930,125.0,1.5,0.2,61.3
2020-08-14 15:00:00,2020,2021-08-14 14:59:32.925,122.5,6.2,2.4,64.4
2020-08-14 16:00:00,2020,2021-08-14 15:59:32.920,100.7,0.0,0.0,11.4
2020-08-14 17:00:00,2020,2021-08-14 16:59:32.915,74.0,20.7,0.0,0.0
2020-08-14 18:00:00,2020,2021-08-14 17:59:32.910,39.4,28.9,0.0,0.0
2020-08-14 19:00:00,2020,2021-08-14 18:59:32.905,13.0,30.0,0.0,0.0
2020-08-14 20:00:00,2020,2021-08-14 19:59:32.900,0.0,155.1,1.7,0.0
2020-08-14 21:00:00,2020,2021-08-14 20:59:32.895,0.0,533.2,31.3,68.2
2020-08-14 22:00:00,2020,2021-08-14 21:59:32.890,0.0,754.1,25.2,56.4
2020-08-14 23:00:00,2020,2021-08-14 22:59:32.885,7.4,749.7,37.6,58.2
2020-08-15 00:00:00,2020,2021-08-14 23:59:32.880,4.3,741.8,61.7,28.8
2020-08-15 01:00:00,2020,2021-08-15 00:59:32.875,49.4,722.8,50.3,30.4
2020-08-15 02:00:00,2020,2021-08-15 01:59:32.870,66.3,617.0,53.2,65.4
2020-08-15 03:00:00,2020,2021-08-15 02:59:32.865,65.2,494.3,38.9,120.8
2020-08-15 04:00:00,2020,2021-08-15 03:59:32.860,54.1,393.6,30.1,164.4
2020-08-15 05:00:00,2020,2021-08-15 04:59:32.855,27.3,206.9,10.1,257.4
2020-08-15 06:00:00,2020,2021-08-15 05:59:32.850,12.9,143.2,9.0,355.7
2020-08-15 07:00:00,2020,2021-08-15 06:59:32.845,3.5,78.4,14.8,381.9
2020-08-15 08:00:00,2020,2021-08-15 07:59:32.840,0.0,1.5,9.8,242.4
2020-08-15 09:00:00,2020,2021-08-15 08:59:32.835,56.2,0.0,9.5,183.4
2020-08-15 10:00:00,2020,2021-08-15 09:59:32.830,88.9,0.0,10.0,110.6
2020-08-15 11:00:00,2020,2021-08-15 10:59:32.825,115.9,0.0,5.1,78.7
2020-08-15 12:00:00,2020,2021-08-15 11:59:32.820,96.1,0.0,1.4,44.6
2020-08-15 13:00:00,2020,2021-08-15 12:59:32.815,108.7,0.0,0.6,31.0
2020-08-15 14:00:00,2020,2021-08-15 13:59:32.810,96.2,0.0,0.4,31.2
2020-08-15 15:00:00,2020,2021-08-15 14:59:32.805,73.1,0.0,0.0,30.0
2020-08-15 16:00:00,2020,2021-08-15 15:59:32.800,51.8,0.7,0.3,21.3
2020-08-15 17:00:00,2020,2021-08-15 16:59:32.795,22.9,1.1,0.7,5.5
2020-08-15 18:00:00,2020,2021-08-15 17:59:32.790,11.1,0.7,0.1,0.5
2020-08-15 19:00:00,2020,2021-08-15 18:59:32.785,28.1,5.4,0.0,0.3
2020-08-15 20:00:00,2020,2021-08-15 19:59:32.780,55.5,8.9,0.0,13.2
2020-08-15 21:00:00,2020,2021-08-15 20:59:32.775,55.3,0.0,0.0,60.5
2020-08-15 22:00:00,2020,2021-08-15 21:59:32.770,14.5,0.0,0.5,80.3
2020-08-15 23:00:00,2020,2021-08-15 22:59:32.765,80.5,247.1,1.1,58.2
2020-08-16 00:00:00,2020,2021-08-15 23:59:32.760,55.8,314.2,38.7,40.4
2020-08-16 01:00:00,2020,2021-08-16 00:59:32.755,32.6,255.0,30.6,28.7
2020-08-16 02:00:00,2020,2021-08-16 01:59:32.750,21.8,236.4,25.2,28.0
2020-08-16 03:00:00,2020,2021-08-16 02:59:32.745,19.7,227.6,24.4,24.1
2020-08-16 04:00:00,2020,2021-08-16 03:59:32.740,26.5,235.8,33.8,40.2
2020-08-16 05:00:00,2020,2021-08-16 04:59:32.735,0.0,185.4,24.6,32.0
2020-08-16 06:00:00,2020,2021-08-16 05:59:32.730,10.1,187.4,25.4,15.2
2020-08-16 07:00:00,2020,2021-08-16 06:59:32.725,17.7,182.0,19.6,6.5
2020-08-16 08:00:00,2020,2021-08-16 07:59:32.720,4.7,90.2,11.3,0.0
2020-08-16 09:00:00,2020,2021-08-16 08:59:32.715,6.0,36.7,3.2,0.0
2020-08-16 10:00:00,2020,2021-08-16 09:59:32.710,8.9,17.7,1.8,0.0
2020-08-16 11:00:00,2020,2021-08-16 10:59:32.705,14.7,8.3,0.7,6.5
2020-08-16 12:00:00,2020,2021-08-16 11:59:32.700,29.1,7.9,0.9,23.0
2020-08-16 13:00:00,2020,2021-08-16 12:59:32.695,38.6,16.1,1.6,26.2
2020-08-16 14:00:00,2020,2021-08-16 13:59:32.690,37.6,9.1,2.8,26.5
2020-08-16 15:00:00,2020,2021-08-16 14:59:32.685,23.7,4.5,0.8,25.8
2020-08-16 16:00:00,2020,2021-08-16 15:59:32.680,22.5,6.8,0.0,23.5
2020-08-16 17:00:00,2020,2021-08-16 16:59:32.675,26.2,3.7,2.5,29.5
2020-08-16 18:00:00,2020,2021-08-16 17:59:32.670,21.1,10.1,4.4,28.2
2020-08-16 19:00:00,2020,2021-08-16 18:59:32.665,10.7,27.5,8.7,19.5
2020-08-16 20:00:00,2020,2021-08-16 19:59:32.660,8.1,42.9,14.1,1.7
2020-08-16 21:00:00,2020,2021-08-16 20:59:32.655,5.3,29.2,10.4,6.9
2020-08-16 22:00:00,2020,2021-08-16 21:59:32.650,2.3,7.3,2.6,14.0
2020-08-16 23:00:00,2020,2021-08-16 22:59:32.645,18.8,2.8,0.2,41.3
2020-08-17 00:00:00,2020,2021-08-16 23:59:32.640,48.9,14.4,0.7,139.4
2020-08-17 01:00:00,2020,2021-08-17 00:59:32.635,47.9,17.9,2.6,185.4
2020-08-17 02:00:00,2020,2021-08-17 01:59:32.630,62.4,17.6,4.7,198.0
2020-08-17 03:00:00,2020,2021-08-17 02:59:32.625,48.0,18.0,8.5,105.4
2020-08-17 04:00:00,2020,2021-08-17 03:59:32.620,29.2,25.5,15.7,3.7
2020-08-17 05:00:00,2020,2021-08-17 04:59:32.615,1.2,40.6,21.7,2.8
2020-08-17 06:00:00,2020,2021-08-17 05:59:32.610,0.4,30.1,20.1,14.4
2020-08-17 07:00:00,2020,2021-08-17 06:59:32.605,0.5,15.5,13.6,8.8
2020-08-17 08:00:00,2020,2021-08-17 07:59:32.600,0.0,3.9,5.0,12.6
2020-08-17 09:00:00,2020,2021-08-17 08:59:32.595,0.3,1.8,2.9,25.9
2020-08-17 10:00:00,2020,2021-08-17 09:59:32.590,2.9,4.0,0.8,30.9
2020-08-17 11:00:00,2020,2021-08-17 10:59:32.585,13.3,5.8,0.3,33.1
2020-08-17 12:00:00,2020,2021-08-17 11:59:32.580,17.2,4.0,0.0,35.9
2020-08-17 13:00:00,2020,2021-08-17 12:59:32.575,7.4,4.7,0.0,33.9
2020-08-17 14:00:00,2020,2021-08-17 13:59:32.570,26.3,25.9,0.0,6.2
2020-08-17 15:00:00,2020,2021-08-17 14:59:32.565,71.0,55.1,0.0,37.1
2020-08-17 16:00:00,2020,2021-08-17 15:59:32.560,134.8,99.4,0.0,64.9
2020-08-17 17:00:00,2020,2021-08-17 16:59:32.555,60.5,26.3,0.0,9.7
2020-08-17 18:00:00,2020,2021-08-17 17:59:32.550,42.0,31.2,0.5,24.1
2020-08-17 19:00:00,2020,2021-08-17 18:59:32.545,36.1,165.0,6.7,30.0
2020-08-17 20:00:00,2020,2021-08-17 19:59:32.540,25.9,294.2,0.7,31.3
2020-08-17 21:00:00,2020,2021-08-17 20:59:32.535,37.5,417.3,2.0,32.5
2020-08-17 22:00:00,2020,2021-08-17 21:59:32.530,78.4,402.4,12.0,14.1
2020-08-17 23:00:00,2020,2021-08-17 22:59:32.525,54.5,190.1,25.3,18.8
2020-08-18 00:00:00,2020,2021-08-17 23:59:32.520,81.4,156.1,41.4,20.7
2020-08-18 01:00:00,2020,2021-08-18 00:59:32.515,162.0,154.9,33.9,193.5
2020-08-18 02:00:00,2020,2021-08-18 01:59:32.510,272.5,152.6,17.5,374.9
2020-08-18 03:00:00,2020,2021-08-18 02:59:32.505,216.0,105.5,12.2,568.6
2020-08-18 04:00:00,2020,2021-08-18 03:59:32.500,334.3,56.4,26.4,663.8
2020-08-18 05:00:00,2020,2021-08-18 04:59:32.495,430.2,30.9,39.9,659.4
2020-08-18 06:00:00,2020,2021-08-18 05:59:32.490,432.0,48.3,31.4,677.7
2020-08-18 07:00:00,2020,2021-08-18 06:59:32.485,322.8,37.0,17.8,691.5
2020-08-18 08:00:00,2020,2021-08-18 07:59:32.480,144.7,1.5,20.9,415.8
2020-08-18 09:00:00,2020,2021-08-18 08:59:32.475,51.7,0.1,21.1,350.1
2020-08-18 10:00:00,2020,2021-08-18 09:59:32.470,21.5,1.6,25.0,290.9
2020-08-18 11:00:00,2020,2021-08-18 10:59:32.465,22.9,1.5,8.3,197.4
2020-08-18 12:00:00,2020,2021-08-18 11:59:32.460,13.1,0.0,2.1,144.1
2020-08-18 13:00:00,2020,2021-08-18 12:59:32.455,30.7,16.6,1.8,120.5
2020-08-18 14:00:00,2020,2021-08-18 13:59:32.450,73.8,60.6,3.7,105.2
2020-08-18 15:00:00,2020,2021-08-18 14:59:32.445,93.0,84.6,3.2,99.0
2020-08-18 16:00:00,2020,2021-08-18 15:59:32.440,93.5,133.0,3.3,106.4
2020-08-18 17:00:00,2020,2021-08-18 16:59:32.435,0.0,142.6,0.0,2.2
2020-08-18 18:00:00,2020,2021-08-18 17:59:32.430,0.0,168.0,22.8,5.2
2020-08-18 19:00:00,2020,2021-08-18 18:59:32.425,0.0,68.6,51.4,15.8
2020-08-18 20:00:00,2020,2021-08-18 19:59:32.420,47.1,258.1,51.0,59.2
2020-08-18 21:00:00,2020,2021-08-18 20:59:32.415,84.9,282.4,69.3,86.7
2020-08-18 22:00:00,2020,2021-08-18 21:59:32.410,77.7,554.3,58.3,171.9
2020-08-18 23:00:00,2020,2021-08-18 22:59:32.405,78.7,585.1,57.8,301.8
2020-08-19 00:00:00,2020,2021-08-18 23:59:32.400,89.0,501.3,37.4,319.7
2020-08-19 01:00:00,2020,2021-08-19 00:59:32.395,107.8,351.1,17.4,432.6
2020-08-19 02:00:00,2020,2021-08-19 01:59:32.390,62.0,283.4,30.4,434.8
2020-08-19 03:00:00,2020,2021-08-19 02:59:32.385,32.9,274.4,35.3,475.8
2020-08-19 04:00:00,2020,2021-08-19 03:59:32.380,30.2,244.3,41.5,524.5
2020-08-19 05:00:00,2020,2021-08-19 04:59:32.375,24.8,215.0,49.6,517.8
2020-08-19 06:00:00,2020,2021-08-19 05:59:32.370,23.2,188.3,57.2,506.1
2020-08-19 07:00:00,2020,2021-08-19 06:59:32.365,37.2,179.8,53.1,368.4
