datetime,year,month,day1,day,hour,system_wide
7/11/2020 4:00,2020,7,11,7/11/2020,5,3580.314694
7/11/2020 5:00,2020,7,11,7/11/2020,6,3587.377186
7/11/2020 6:00,2020,7,11,7/11/2020,7,3844.158177
7/11/2020 7:00,2020,7,11,7/11/2020,8,4254.881535
7/11/2020 8:00,2020,7,11,7/11/2020,9,4711.490589
7/11/2020 9:00,2020,7,11,7/11/2020,10,5167.005603
7/11/2020 10:00,2020,7,11,7/11/2020,11,5581.991413
7/11/2020 11:00,2020,7,11,7/11/2020,12,5924.75038
7/11/2020 12:00,2020,7,11,7/11/2020,13,6184.505759
7/11/2020 13:00,2020,7,11,7/11/2020,14,6402.648733
7/11/2020 14:00,2020,7,11,7/11/2020,15,6571.887662
7/11/2020 15:00,2020,7,11,7/11/2020,16,6615.15482
7/11/2020 16:00,2020,7,11,7/11/2020,17,6501.93438
7/11/2020 17:00,2020,7,11,7/11/2020,18,6252.072105
7/11/2020 18:00,2020,7,11,7/11/2020,19,5937.253515
7/11/2020 19:00,2020,7,11,7/11/2020,20,5830.988101
7/11/2020 20:00,2020,7,11,7/11/2020,21,5571.161626
7/11/2020 21:00,2020,7,11,7/11/2020,22,5195.831553
7/11/2020 22:00,2020,7,11,7/11/2020,23,4786.89933
7/11/2020 23:00,2020,7,11,7/11/2020,24,4422.013683
7/12/2020 0:00,2020,7,12,7/12/2020,1,4147.760275
7/12/2020 1:00,2020,7,12,7/12/2020,2,3932.786685
7/12/2020 2:00,2020,7,12,7/12/2020,3,3785.211832
7/12/2020 3:00,2020,7,12,7/12/2020,4,3673.285552
7/12/2020 4:00,2020,7,12,7/12/2020,5,3572.713611
7/12/2020 5:00,2020,7,12,7/12/2020,6,3560.574489
7/12/2020 6:00,2020,7,12,7/12/2020,7,3844.866411
7/12/2020 7:00,2020,7,12,7/12/2020,8,4292.26033
7/12/2020 8:00,2020,7,12,7/12/2020,9,4776.352801
7/12/2020 9:00,2020,7,12,7/12/2020,10,5266.522979
7/12/2020 10:00,2020,7,12,7/12/2020,11,5687.015124
7/12/2020 11:00,2020,7,12,7/12/2020,12,6020.155533
7/12/2020 12:00,2020,7,12,7/12/2020,13,6271.258207
7/12/2020 13:00,2020,7,12,7/12/2020,14,6434.45648
7/12/2020 14:00,2020,7,12,7/12/2020,15,6350.954645
7/12/2020 15:00,2020,7,12,7/12/2020,16,6298.184182
7/12/2020 16:00,2020,7,12,7/12/2020,17,6252.450302
7/12/2020 17:00,2020,7,12,7/12/2020,18,6120.721711
7/12/2020 18:00,2020,7,12,7/12/2020,19,5828.963129
7/12/2020 19:00,2020,7,12,7/12/2020,20,5731.411676
7/12/2020 20:00,2020,7,12,7/12/2020,21,5471.268051
7/12/2020 21:00,2020,7,12,7/12/2020,22,5060.405462
7/12/2020 22:00,2020,7,12,7/12/2020,23,4630.807306
7/12/2020 23:00,2020,7,12,7/12/2020,24,4292.05383
7/13/2020 0:00,2020,7,13,7/13/2020,1,4030.438988
7/13/2020 1:00,2020,7,13,7/13/2020,2,3840.272855
7/13/2020 2:00,2020,7,13,7/13/2020,3,3713.559348
7/13/2020 3:00,2020,7,13,7/13/2020,4,3708.545523
7/13/2020 4:00,2020,7,13,7/13/2020,5,3759.978459
7/13/2020 5:00,2020,7,13,7/13/2020,6,3936.634536
7/13/2020 6:00,2020,7,13,7/13/2020,7,4327.31271
7/13/2020 7:00,2020,7,13,7/13/2020,8,4794.763284
7/13/2020 8:00,2020,7,13,7/13/2020,9,5234.673097
7/13/2020 9:00,2020,7,13,7/13/2020,10,5611.839068
7/13/2020 10:00,2020,7,13,7/13/2020,11,5982.503719
7/13/2020 11:00,2020,7,13,7/13/2020,12,6321.8711
7/13/2020 12:00,2020,7,13,7/13/2020,13,6629.290912
7/13/2020 13:00,2020,7,13,7/13/2020,14,6878.453663
7/13/2020 14:00,2020,7,13,7/13/2020,15,7052.031297
7/13/2020 15:00,2020,7,13,7/13/2020,16,7111.155661
7/13/2020 16:00,2020,7,13,7/13/2020,17,7009.557989
7/13/2020 17:00,2020,7,13,7/13/2020,18,6690.851596
7/13/2020 18:00,2020,7,13,7/13/2020,19,6322.626657
7/13/2020 19:00,2020,7,13,7/13/2020,20,6157.444391
7/13/2020 20:00,2020,7,13,7/13/2020,21,5838.864386
7/13/2020 21:00,2020,7,13,7/13/2020,22,5306.814001
7/13/2020 22:00,2020,7,13,7/13/2020,23,4791.181862
7/13/2020 23:00,2020,7,13,7/13/2020,24,4372.799313
7/14/2020 0:00,2020,7,14,7/14/2020,1,4105.147886
7/14/2020 1:00,2020,7,14,7/14/2020,2,3883.870113
7/14/2020 2:00,2020,7,14,7/14/2020,3,3762.902236
7/14/2020 3:00,2020,7,14,7/14/2020,4,3740.133941
7/14/2020 4:00,2020,7,14,7/14/2020,5,3778.210328
7/14/2020 5:00,2020,7,14,7/14/2020,6,3989.458953
7/14/2020 6:00,2020,7,14,7/14/2020,7,4414.214874
7/14/2020 7:00,2020,7,14,7/14/2020,8,4880.323716
7/14/2020 8:00,2020,7,14,7/14/2020,9,5317.005978
7/14/2020 9:00,2020,7,14,7/14/2020,10,5721.745084
7/14/2020 10:00,2020,7,14,7/14/2020,11,6101.771884
7/14/2020 11:00,2020,7,14,7/14/2020,12,6582.091888
7/14/2020 12:00,2020,7,14,7/14/2020,13,6862.26311
7/14/2020 13:00,2020,7,14,7/14/2020,14,7088.726449
7/14/2020 14:00,2020,7,14,7/14/2020,15,7261.660309
7/14/2020 15:00,2020,7,14,7/14/2020,16,7317.909512
7/14/2020 16:00,2020,7,14,7/14/2020,17,7092.509224
7/14/2020 17:00,2020,7,14,7/14/2020,18,6796.054991
7/14/2020 18:00,2020,7,14,7/14/2020,19,6451.367169
7/14/2020 19:00,2020,7,14,7/14/2020,20,6281.913218
7/14/2020 20:00,2020,7,14,7/14/2020,21,5961.862264
7/14/2020 21:00,2020,7,14,7/14/2020,22,5428.764236
7/14/2020 22:00,2020,7,14,7/14/2020,23,4879.899499
7/14/2020 23:00,2020,7,14,7/14/2020,24,4496.695717
7/15/2020 0:00,2020,7,15,7/15/2020,1,4198.478138
7/15/2020 1:00,2020,7,15,7/15/2020,2,3970.003477
7/15/2020 2:00,2020,7,15,7/15/2020,3,3855.688241
7/15/2020 3:00,2020,7,15,7/15/2020,4,3831.867187
7/15/2020 4:00,2020,7,15,7/15/2020,5,3874.357268
7/15/2020 5:00,2020,7,15,7/15/2020,6,4046.718571
7/15/2020 6:00,2020,7,15,7/15/2020,7,4428.4942
7/15/2020 7:00,2020,7,15,7/15/2020,8,4929.222851
7/15/2020 8:00,2020,7,15,7/15/2020,9,5338.401858
7/15/2020 9:00,2020,7,15,7/15/2020,10,5736.638484
7/15/2020 10:00,2020,7,15,7/15/2020,11,6097.138117
7/15/2020 11:00,2020,7,15,7/15/2020,12,6459.23597
7/15/2020 12:00,2020,7,15,7/15/2020,13,6761.425547
7/15/2020 13:00,2020,7,15,7/15/2020,14,6993.304963
7/15/2020 14:00,2020,7,15,7/15/2020,15,7197.927068
7/15/2020 15:00,2020,7,15,7/15/2020,16,7272.415015
7/15/2020 16:00,2020,7,15,7/15/2020,17,7167.690183
7/15/2020 17:00,2020,7,15,7/15/2020,18,6912.702525
7/15/2020 18:00,2020,7,15,7/15/2020,19,6557.121038
7/15/2020 19:00,2020,7,15,7/15/2020,20,6365.685657
7/15/2020 20:00,2020,7,15,7/15/2020,21,6058.477964
7/15/2020 21:00,2020,7,15,7/15/2020,22,5537.802294
7/15/2020 22:00,2020,7,15,7/15/2020,23,5011.819198
7/15/2020 23:00,2020,7,15,7/15/2020,24,4576.630771
7/16/2020 0:00,2020,7,16,7/16/2020,1,4288.441261
7/16/2020 1:00,2020,7,16,7/16/2020,2,4075.598872
7/16/2020 2:00,2020,7,16,7/16/2020,3,3945.490623
7/16/2020 3:00,2020,7,16,7/16/2020,4,3924.566729
7/16/2020 4:00,2020,7,16,7/16/2020,5,3954.280594
7/16/2020 5:00,2020,7,16,7/16/2020,6,4123.930078
7/16/2020 6:00,2020,7,16,7/16/2020,7,4561.525279
7/16/2020 7:00,2020,7,16,7/16/2020,8,5035.434379
7/16/2020 8:00,2020,7,16,7/16/2020,9,5491.313612
7/16/2020 9:00,2020,7,16,7/16/2020,10,5924.835265
7/16/2020 10:00,2020,7,16,7/16/2020,11,6369.222524
7/16/2020 11:00,2020,7,16,7/16/2020,12,6741.562035
7/16/2020 12:00,2020,7,16,7/16/2020,13,7058.656721
7/16/2020 13:00,2020,7,16,7/16/2020,14,7341.305026
7/16/2020 14:00,2020,7,16,7/16/2020,15,7524.553228
7/16/2020 15:00,2020,7,16,7/16/2020,16,7587.077733
7/16/2020 16:00,2020,7,16,7/16/2020,17,7495.231978
7/16/2020 17:00,2020,7,16,7/16/2020,18,7186.735111
7/16/2020 18:00,2020,7,16,7/16/2020,19,6855.826426
7/16/2020 19:00,2020,7,16,7/16/2020,20,6660.224015
7/16/2020 20:00,2020,7,16,7/16/2020,21,6316.339389
7/16/2020 21:00,2020,7,16,7/16/2020,22,5785.743881
7/16/2020 22:00,2020,7,16,7/16/2020,23,5225.769097
7/16/2020 23:00,2020,7,16,7/16/2020,24,4780.508199
7/17/2020 0:00,2020,7,17,7/17/2020,1,4464.883678
7/17/2020 1:00,2020,7,17,7/17/2020,2,4236.88911
7/17/2020 2:00,2020,7,17,7/17/2020,3,4113.861206
7/17/2020 3:00,2020,7,17,7/17/2020,4,4074.709459
7/17/2020 4:00,2020,7,17,7/17/2020,5,4104.9507
7/17/2020 5:00,2020,7,17,7/17/2020,6,4246.462804
7/17/2020 6:00,2020,7,17,7/17/2020,7,4640.060839
7/17/2020 7:00,2020,7,17,7/17/2020,8,5122.663213
7/17/2020 8:00,2020,7,17,7/17/2020,9,5589.520242
7/17/2020 9:00,2020,7,17,7/17/2020,10,6095.719974
7/17/2020 10:00,2020,7,17,7/17/2020,11,6515.394038
7/17/2020 11:00,2020,7,17,7/17/2020,12,6925.715656
7/17/2020 12:00,2020,7,17,7/17/2020,13,7280.3858
7/17/2020 13:00,2020,7,17,7/17/2020,14,7578.67053
7/17/2020 14:00,2020,7,17,7/17/2020,15,7761.750878
7/17/2020 15:00,2020,7,17,7/17/2020,16,7811.342109
7/17/2020 16:00,2020,7,17,7/17/2020,17,7701.910492
7/17/2020 17:00,2020,7,17,7/17/2020,18,7387.602357
7/17/2020 18:00,2020,7,17,7/17/2020,19,7006.063756
7/17/2020 19:00,2020,7,17,7/17/2020,20,6779.840335
7/17/2020 20:00,2020,7,17,7/17/2020,21,6436.682005
7/17/2020 21:00,2020,7,17,7/17/2020,22,5902.322501
7/17/2020 22:00,2020,7,17,7/17/2020,23,5391.362746
7/17/2020 23:00,2020,7,17,7/17/2020,24,4942.572655
7/18/2020 0:00,2020,7,18,7/18/2020,1,4638.936058
7/18/2020 1:00,2020,7,18,7/18/2020,2,4429.262486
7/18/2020 2:00,2020,7,18,7/18/2020,3,4259.811439
7/18/2020 3:00,2020,7,18,7/18/2020,4,4152.19482
7/18/2020 4:00,2020,7,18,7/18/2020,5,4064.066749
7/18/2020 5:00,2020,7,18,7/18/2020,6,4037.071047
7/18/2020 6:00,2020,7,18,7/18/2020,7,4388.599917
7/18/2020 7:00,2020,7,18,7/18/2020,8,4933.511765
7/18/2020 8:00,2020,7,18,7/18/2020,9,5508.604245
7/18/2020 9:00,2020,7,18,7/18/2020,10,6044.904612
7/18/2020 10:00,2020,7,18,7/18/2020,11,6489.270858
7/18/2020 11:00,2020,7,18,7/18/2020,12,6908.415546
7/18/2020 12:00,2020,7,18,7/18/2020,13,7194.17499
7/18/2020 13:00,2020,7,18,7/18/2020,14,7419.790114
7/18/2020 14:00,2020,7,18,7/18/2020,15,7466.780148
7/18/2020 15:00,2020,7,18,7/18/2020,16,7414.086371
7/18/2020 16:00,2020,7,18,7/18/2020,17,7251.731724
7/18/2020 17:00,2020,7,18,7/18/2020,18,6968.095288
7/18/2020 18:00,2020,7,18,7/18/2020,19,6684.230418
7/18/2020 19:00,2020,7,18,7/18/2020,20,6523.896745
7/18/2020 20:00,2020,7,18,7/18/2020,21,6240.100689
7/18/2020 21:00,2020,7,18,7/18/2020,22,5769.337614
7/18/2020 22:00,2020,7,18,7/18/2020,23,5296.770732
7/18/2020 23:00,2020,7,18,7/18/2020,24,4878.994199
7/19/2020 0:00,2020,7,19,7/19/2020,1,4556.317796
7/19/2020 1:00,2020,7,19,7/19/2020,2,4298.068113
7/19/2020 2:00,2020,7,19,7/19/2020,3,4124.467148
7/19/2020 3:00,2020,7,19,7/19/2020,4,4000.193678
7/19/2020 4:00,2020,7,19,7/19/2020,5,3893.880304
7/19/2020 5:00,2020,7,19,7/19/2020,6,3857.419862
7/19/2020 6:00,2020,7,19,7/19/2020,7,4139.787722
7/19/2020 7:00,2020,7,19,7/19/2020,8,4616.476369
7/19/2020 8:00,2020,7,19,7/19/2020,9,5124.090032
7/19/2020 9:00,2020,7,19,7/19/2020,10,5611.770779
7/19/2020 10:00,2020,7,19,7/19/2020,11,6057.241726
7/19/2020 11:00,2020,7,19,7/19/2020,12,6436.063432
7/19/2020 12:00,2020,7,19,7/19/2020,13,6704.419132
7/19/2020 13:00,2020,7,19,7/19/2020,14,6959.88558
7/19/2020 14:00,2020,7,19,7/19/2020,15,7148.856147
7/19/2020 15:00,2020,7,19,7/19/2020,16,7170.385219
7/19/2020 16:00,2020,7,19,7/19/2020,17,7066.120061
7/19/2020 17:00,2020,7,19,7/19/2020,18,6844.077623
7/19/2020 18:00,2020,7,19,7/19/2020,19,6591.370455
7/19/2020 19:00,2020,7,19,7/19/2020,20,6497.773309
7/19/2020 20:00,2020,7,19,7/19/2020,21,6247.216074
7/19/2020 21:00,2020,7,19,7/19/2020,22,5797.671426
7/19/2020 22:00,2020,7,19,7/19/2020,23,5318.657732
7/19/2020 23:00,2020,7,19,7/19/2020,24,4942.765207
7/20/2020 0:00,2020,7,20,7/20/2020,1,4665.625152
7/20/2020 1:00,2020,7,20,7/20/2020,2,4426.884125
7/20/2020 2:00,2020,7,20,7/20/2020,3,4304.241982
7/20/2020 3:00,2020,7,20,7/20/2020,4,4288.620131
7/20/2020 4:00,2020,7,20,7/20/2020,5,4369.28271
7/20/2020 5:00,2020,7,20,7/20/2020,6,4512.070999
7/20/2020 6:00,2020,7,20,7/20/2020,7,4881.066215
7/20/2020 7:00,2020,7,20,7/20/2020,8,5335.906738
7/20/2020 8:00,2020,7,20,7/20/2020,9,5773.418576
7/20/2020 9:00,2020,7,20,7/20/2020,10,6213.191861
7/20/2020 10:00,2020,7,20,7/20/2020,11,6618.772122
7/20/2020 11:00,2020,7,20,7/20/2020,12,6988.456429
7/20/2020 12:00,2020,7,20,7/20/2020,13,7263.612356
7/20/2020 13:00,2020,7,20,7/20/2020,14,7493.897355
7/20/2020 14:00,2020,7,20,7/20/2020,15,7614.873302
7/20/2020 15:00,2020,7,20,7/20/2020,16,7596.180226
7/20/2020 16:00,2020,7,20,7/20/2020,17,7423.343622
7/20/2020 17:00,2020,7,20,7/20/2020,18,7112.086208
7/20/2020 18:00,2020,7,20,7/20/2020,19,6879.975767
7/20/2020 19:00,2020,7,20,7/20/2020,20,6838.121799
7/20/2020 20:00,2020,7,20,7/20/2020,21,6368.253098
7/20/2020 21:00,2020,7,20,7/20/2020,22,5718.299987
7/20/2020 22:00,2020,7,20,7/20/2020,23,5177.534456
7/20/2020 23:00,2020,7,20,7/20/2020,24,4825.73394
7/21/2020 0:00,2020,7,21,7/21/2020,1,4563.029767
7/21/2020 1:00,2020,7,21,7/21/2020,2,4349.14204
7/21/2020 2:00,2020,7,21,7/21/2020,3,4222.476104
7/21/2020 3:00,2020,7,21,7/21/2020,4,4204.895884
7/21/2020 4:00,2020,7,21,7/21/2020,5,4282.338336
7/21/2020 5:00,2020,7,21,7/21/2020,6,4427.279066
7/21/2020 6:00,2020,7,21,7/21/2020,7,4756.770192
7/21/2020 7:00,2020,7,21,7/21/2020,8,5099.918395
7/21/2020 8:00,2020,7,21,7/21/2020,9,5661.830031
7/21/2020 9:00,2020,7,21,7/21/2020,10,6100.097752
7/21/2020 10:00,2020,7,21,7/21/2020,11,6520.927937
7/21/2020 11:00,2020,7,21,7/21/2020,12,6915.251496
7/21/2020 12:00,2020,7,21,7/21/2020,13,7198.338475
7/21/2020 13:00,2020,7,21,7/21/2020,14,7442.937898
7/21/2020 14:00,2020,7,21,7/21/2020,15,7610.284411
7/21/2020 15:00,2020,7,21,7/21/2020,16,7679.997894
7/21/2020 16:00,2020,7,21,7/21/2020,17,7546.041623
7/21/2020 17:00,2020,7,21,7/21/2020,18,7236.639836
7/21/2020 18:00,2020,7,21,7/21/2020,19,6912.687526
7/21/2020 19:00,2020,7,21,7/21/2020,20,6755.933785
7/21/2020 20:00,2020,7,21,7/21/2020,21,6410.719207
7/21/2020 21:00,2020,7,21,7/21/2020,22,5901.674809
7/21/2020 22:00,2020,7,21,7/21/2020,23,5397.33899
7/21/2020 23:00,2020,7,21,7/21/2020,24,4990.935374
7/22/2020 0:00,2020,7,22,7/22/2020,1,4705.996884
7/22/2020 1:00,2020,7,22,7/22/2020,2,4490.181275
7/22/2020 2:00,2020,7,22,7/22/2020,3,4368.264497
7/22/2020 3:00,2020,7,22,7/22/2020,4,4340.792928
7/22/2020 4:00,2020,7,22,7/22/2020,5,4397.849349
7/22/2020 5:00,2020,7,22,7/22/2020,6,4508.502348
7/22/2020 6:00,2020,7,22,7/22/2020,7,4860.550946
7/22/2020 7:00,2020,7,22,7/22/2020,8,5274.913578
7/22/2020 8:00,2020,7,22,7/22/2020,9,5687.43977
7/22/2020 9:00,2020,7,22,7/22/2020,10,6098.657293
7/22/2020 10:00,2020,7,22,7/22/2020,11,6511.353873
7/22/2020 11:00,2020,7,22,7/22/2020,12,6861.147155
7/22/2020 12:00,2020,7,22,7/22/2020,13,7026.920514
7/22/2020 13:00,2020,7,22,7/22/2020,14,7127.784902
7/22/2020 14:00,2020,7,22,7/22/2020,15,7224.044419
7/22/2020 15:00,2020,7,22,7/22/2020,16,7166.41868
7/22/2020 16:00,2020,7,22,7/22/2020,17,6966.481856
7/22/2020 17:00,2020,7,22,7/22/2020,18,6619.90133
7/22/2020 18:00,2020,7,22,7/22/2020,19,6385.799577
7/22/2020 19:00,2020,7,22,7/22/2020,20,6268.261267
7/22/2020 20:00,2020,7,22,7/22/2020,21,6012.321797
7/22/2020 21:00,2020,7,22,7/22/2020,22,5568.845137
7/22/2020 22:00,2020,7,22,7/22/2020,23,5099.974086
7/22/2020 23:00,2020,7,22,7/22/2020,24,4713.071284
7/23/2020 0:00,2020,7,23,7/23/2020,1,4468.194751
7/23/2020 1:00,2020,7,23,7/23/2020,2,4265.91252
7/23/2020 2:00,2020,7,23,7/23/2020,3,4157.47835
7/23/2020 3:00,2020,7,23,7/23/2020,4,4140.24408
7/23/2020 4:00,2020,7,23,7/23/2020,5,4233.025335
7/23/2020 5:00,2020,7,23,7/23/2020,6,4342.122689
7/23/2020 6:00,2020,7,23,7/23/2020,7,4647.647631
7/23/2020 7:00,2020,7,23,7/23/2020,8,5063.80759
7/23/2020 8:00,2020,7,23,7/23/2020,9,5492.089207
7/23/2020 9:00,2020,7,23,7/23/2020,10,5889.420831
7/23/2020 10:00,2020,7,23,7/23/2020,11,6250.555598
7/23/2020 11:00,2020,7,23,7/23/2020,12,6665.089778
7/23/2020 12:00,2020,7,23,7/23/2020,13,6991.66494
7/23/2020 13:00,2020,7,23,7/23/2020,14,7277.330213
7/23/2020 14:00,2020,7,23,7/23/2020,15,7438.488685
7/23/2020 15:00,2020,7,23,7/23/2020,16,7392.81423
7/23/2020 16:00,2020,7,23,7/23/2020,17,7100.707923
7/23/2020 17:00,2020,7,23,7/23/2020,18,6768.809029
7/23/2020 18:00,2020,7,23,7/23/2020,19,6470.91065
7/23/2020 19:00,2020,7,23,7/23/2020,20,6364.802736
7/23/2020 20:00,2020,7,23,7/23/2020,21,6106.220599
7/23/2020 21:00,2020,7,23,7/23/2020,22,5612.249431
7/23/2020 22:00,2020,7,23,7/23/2020,23,5134.774969
7/23/2020 23:00,2020,7,23,7/23/2020,24,4733.48526
7/24/2020 0:00,2020,7,24,7/24/2020,1,4455.347735
7/24/2020 1:00,2020,7,24,7/24/2020,2,4260.356763
7/24/2020 2:00,2020,7,24,7/24/2020,3,4145.205688
7/24/2020 3:00,2020,7,24,7/24/2020,4,4116.78982
7/24/2020 4:00,2020,7,24,7/24/2020,5,4174.578625
7/24/2020 5:00,2020,7,24,7/24/2020,6,4333.690569
7/24/2020 6:00,2020,7,24,7/24/2020,7,4805.228174
7/24/2020 7:00,2020,7,24,7/24/2020,8,5338.782015
7/24/2020 8:00,2020,7,24,7/24/2020,9,5849.209992
7/24/2020 9:00,2020,7,24,7/24/2020,10,6343.497202
7/24/2020 10:00,2020,7,24,7/24/2020,11,6819.372133
7/24/2020 11:00,2020,7,24,7/24/2020,12,7239.419179
7/24/2020 12:00,2020,7,24,7/24/2020,13,7581.566303
7/24/2020 13:00,2020,7,24,7/24/2020,14,7846.542796
7/24/2020 14:00,2020,7,24,7/24/2020,15,8011.409313
7/24/2020 15:00,2020,7,24,7/24/2020,16,7874.642024
7/24/2020 16:00,2020,7,24,7/24/2020,17,7613.013911
7/24/2020 17:00,2020,7,24,7/24/2020,18,7313.767294
7/24/2020 18:00,2020,7,24,7/24/2020,19,7050.747723
7/24/2020 19:00,2020,7,24,7/24/2020,20,6883.414324
7/24/2020 20:00,2020,7,24,7/24/2020,21,6603.067868
7/24/2020 21:00,2020,7,24,7/24/2020,22,6149.775512
7/24/2020 22:00,2020,7,24,7/24/2020,23,5642.755339
7/24/2020 23:00,2020,7,24,7/24/2020,24,5232.001064
7/25/2020 0:00,2020,7,25,7/25/2020,1,4962.696488
7/25/2020 1:00,2020,7,25,7/25/2020,2,4734.469073
7/25/2020 2:00,2020,7,25,7/25/2020,3,4555.784577
7/25/2020 3:00,2020,7,25,7/25/2020,4,4462.676012
7/25/2020 4:00,2020,7,25,7/25/2020,5,4414.87979
7/25/2020 5:00,2020,7,25,7/25/2020,6,4406.512086
7/25/2020 6:00,2020,7,25,7/25/2020,7,4752.313612
7/25/2020 7:00,2020,7,25,7/25/2020,8,5312.290814
7/25/2020 8:00,2020,7,25,7/25/2020,9,5834.136827
7/25/2020 9:00,2020,7,25,7/25/2020,10,6199.941464
7/25/2020 10:00,2020,7,25,7/25/2020,11,6548.339227
7/25/2020 11:00,2020,7,25,7/25/2020,12,6814.734016
7/25/2020 12:00,2020,7,25,7/25/2020,13,7023.414154
7/25/2020 13:00,2020,7,25,7/25/2020,14,7173.555102
7/25/2020 14:00,2020,7,25,7/25/2020,15,7272.598417
7/25/2020 15:00,2020,7,25,7/25/2020,16,7354.728956
7/25/2020 16:00,2020,7,25,7/25/2020,17,7302.846574
7/25/2020 17:00,2020,7,25,7/25/2020,18,7077.383092
7/25/2020 18:00,2020,7,25,7/25/2020,19,6897.397822
7/25/2020 19:00,2020,7,25,7/25/2020,20,6808.407568
7/25/2020 20:00,2020,7,25,7/25/2020,21,6514.350579
7/25/2020 21:00,2020,7,25,7/25/2020,22,6097.119586
7/25/2020 22:00,2020,7,25,7/25/2020,23,5723.024891
7/25/2020 23:00,2020,7,25,7/25/2020,24,5357.299072
7/26/2020 0:00,2020,7,26,7/26/2020,1,5043.589612
7/26/2020 1:00,2020,7,26,7/26/2020,2,4787.904607
7/26/2020 2:00,2020,7,26,7/26/2020,3,4604.50353
7/26/2020 3:00,2020,7,26,7/26/2020,4,4485.253265
7/26/2020 4:00,2020,7,26,7/26/2020,5,4404.89981
7/26/2020 5:00,2020,7,26,7/26/2020,6,4306.03579
7/26/2020 6:00,2020,7,26,7/26/2020,7,4514.127107
7/26/2020 7:00,2020,7,26,7/26/2020,8,5012.096705
7/26/2020 8:00,2020,7,26,7/26/2020,9,5548.027396
7/26/2020 9:00,2020,7,26,7/26/2020,10,6014.226762
7/26/2020 10:00,2020,7,26,7/26/2020,11,6404.033725
7/26/2020 11:00,2020,7,26,7/26/2020,12,6684.226483
7/26/2020 12:00,2020,7,26,7/26/2020,13,6969.822811
7/26/2020 13:00,2020,7,26,7/26/2020,14,7205.97121
7/26/2020 14:00,2020,7,26,7/26/2020,15,7389.448237
7/26/2020 15:00,2020,7,26,7/26/2020,16,7529.997674
7/26/2020 16:00,2020,7,26,7/26/2020,17,7513.044981
7/26/2020 17:00,2020,7,26,7/26/2020,18,7308.084089
7/26/2020 18:00,2020,7,26,7/26/2020,19,7073.530915
7/26/2020 19:00,2020,7,26,7/26/2020,20,6990.932982
7/26/2020 20:00,2020,7,26,7/26/2020,21,6680.513691
7/26/2020 21:00,2020,7,26,7/26/2020,22,6169.565163
7/26/2020 22:00,2020,7,26,7/26/2020,23,5606.937117
7/26/2020 23:00,2020,7,26,7/26/2020,24,5209.379987
7/27/2020 0:00,2020,7,27,7/27/2020,1,4923.110141
7/27/2020 1:00,2020,7,27,7/27/2020,2,4733.460766
7/27/2020 2:00,2020,7,27,7/27/2020,3,4613.084327
7/27/2020 3:00,2020,7,27,7/27/2020,4,4586.008882
7/27/2020 4:00,2020,7,27,7/27/2020,5,4627.625637
7/27/2020 5:00,2020,7,27,7/27/2020,6,4681.883794
7/27/2020 6:00,2020,7,27,7/27/2020,7,5088.20297
7/27/2020 7:00,2020,7,27,7/27/2020,8,5600.75146
7/27/2020 8:00,2020,7,27,7/27/2020,9,6140.557756
7/27/2020 9:00,2020,7,27,7/27/2020,10,6651.285949
7/27/2020 10:00,2020,7,27,7/27/2020,11,7093.385397
7/27/2020 11:00,2020,7,27,7/27/2020,12,7489.165722
7/27/2020 12:00,2020,7,27,7/27/2020,13,7785.206904
7/27/2020 13:00,2020,7,27,7/27/2020,14,8014.733608
7/27/2020 14:00,2020,7,27,7/27/2020,15,8057.449803
7/27/2020 15:00,2020,7,27,7/27/2020,16,7996.650904
7/27/2020 16:00,2020,7,27,7/27/2020,17,7833.819326
7/27/2020 17:00,2020,7,27,7/27/2020,18,7515.179061
7/27/2020 18:00,2020,7,27,7/27/2020,19,7245.319535
7/27/2020 19:00,2020,7,27,7/27/2020,20,7180.408349
7/27/2020 20:00,2020,7,27,7/27/2020,21,6916.113361
7/27/2020 21:00,2020,7,27,7/27/2020,22,6343.829548
7/27/2020 22:00,2020,7,27,7/27/2020,23,5795.83985
7/27/2020 23:00,2020,7,27,7/27/2020,24,5362.698695
7/28/2020 0:00,2020,7,28,7/28/2020,1,5048.047136
7/28/2020 1:00,2020,7,28,7/28/2020,2,4829.353326
7/28/2020 2:00,2020,7,28,7/28/2020,3,4694.438726
7/28/2020 3:00,2020,7,28,7/28/2020,4,4659.865194
7/28/2020 4:00,2020,7,28,7/28/2020,5,4719.791663
7/28/2020 5:00,2020,7,28,7/28/2020,6,4808.267469
7/28/2020 6:00,2020,7,28,7/28/2020,7,5166.130168
7/28/2020 7:00,2020,7,28,7/28/2020,8,5612.410588
7/28/2020 8:00,2020,7,28,7/28/2020,9,6079.68818
7/28/2020 9:00,2020,7,28,7/28/2020,10,6531.21762
7/28/2020 10:00,2020,7,28,7/28/2020,11,6823.366558
7/28/2020 11:00,2020,7,28,7/28/2020,12,7363.649901
7/28/2020 12:00,2020,7,28,7/28/2020,13,7568.624351
7/28/2020 13:00,2020,7,28,7/28/2020,14,7756.804801
7/28/2020 14:00,2020,7,28,7/28/2020,15,7774.046389
7/28/2020 15:00,2020,7,28,7/28/2020,16,7631.186906
7/28/2020 16:00,2020,7,28,7/28/2020,17,7405.869336
7/28/2020 17:00,2020,7,28,7/28/2020,18,7077.823086
7/28/2020 18:00,2020,7,28,7/28/2020,19,6824.496402
