time,101_PV_1,101_PV_2,101_PV_3,101_PV_4,101_Solar_Cand,102_PV_1,102_PV_2,102_Solar_Cand,103_PV_1,103_Solar_Cand,104_PV_1,104_Solar_Cand,105_Solar_Cand,106_Solar_Cand,107_Solar_Cand,108_Solar_Cand,109_Solar_Cand,110_Solar_Cand,111_Solar_Cand,112_Solar_Cand,113_PV_1,113_Solar_Cand,114_Solar_Cand,115_Solar_Cand,116_Solar_Cand,117_Solar_Cand,118_Solar_Cand,119_PV_1,119_Solar_Cand,120_Solar_Cand,121_Solar_Cand,122_Solar_Cand,123_Solar_Cand,124_Solar_Cand,201_Solar_Cand,202_Solar_Cand,203_Solar_Cand,204_Solar_Cand,205_Solar_Cand,206_Solar_Cand,207_Solar_Cand,208_Solar_Cand,209_Solar_Cand,210_Solar_Cand,211_Solar_Cand,212_Solar_Cand,213_Solar_Cand,214_Solar_Cand,215_PV_1,215_Solar_Cand,216_Solar_Cand,217_Solar_Cand,218_Solar_Cand,219_Solar_Cand,220_Solar_Cand,221_Solar_Cand,222_Solar_Cand,223_Solar_Cand,224_Solar_Cand,301_Solar_Cand,302_Solar_Cand,303_Solar_Cand,304_Solar_Cand,305_Solar_Cand,306_Solar_Cand,307_Solar_Cand,308_Solar_Cand,309_Solar_Cand,310_PV_1,310_PV_2,310_Solar_Cand,311_Solar_Cand,312_PV_1,312_Solar_Cand,313_PV_1,313_PV_2,313_Solar_Cand,314_PV_1,314_PV_2,314_PV_3,314_PV_4,314_Solar_Cand,315_Solar_Cand,316_Solar_Cand,317_Solar_Cand,318_Solar_Cand,319_PV_1,319_Solar_Cand,320_PV_1,320_Solar_Cand,321_Solar_Cand,322_Solar_Cand,323_Solar_Cand,324_PV_1,324_PV_2,324_PV_3,324_Solar_Cand,325_Solar_Cand
2020-07-29 17:00:00-07:00,10.95511424,11.29349615,11.08200746,10.9128165,0.422977384,10.74593831,10.62000935,0.419763215,26.7502986,0.434964205,11.48509001,0.428548135,0.429177325,0.430820029,0.440119686,0.435002095,0.432112433,0.431998711,0.432053978,0.432143721,40.47056666,0.432377849,0.438122111,0.451366525,0.452994324,0.460796146,0.461871149,30.19855234,0.453431717,0.458162113,0.466933237,0.472906015,0.458515123,0.434871823,0.451698918,0.451915578,0.452488434,0.443139713,0.448335255,0.452979573,0.440065236,0.441746283,0.453884251,0.453968307,0.454004079,0.453840333,0.447727999,0.457587022,57.10520542,0.456476462,0.459514201,0.466012742,0.467189043,0.468188632,0.486396218,0.480657248,0.478020466,0.487211553,0.452366908,0.546917572,0.547178592,0.536394352,0.547581013,0.547455883,0.542338275,0.566776713,0.549741746,0.543709756,27.83252573,27.77869105,0.538346726,0.538408544,50.66766024,0.538444849,50.59289248,49.6352983,0.531996766,27.34313649,27.34313649,49.12226265,27.34313649,0.529905746,0.527691401,0.524822387,0.517307586,0.516863526,97.1813736,0.516372867,26.81690343,0.519707431,0.51100903,0.518389299,0.519714796,26.65531325,27.67432925,27.35253472,0.53632421,0.517404018
2020-07-29 18:00:00-07:00,4.220680949,4.351049472,4.269569145,4.204384883,0.162960654,4.091725652,4.043775742,0.159833033,10.81428652,0.175842057,4.427269205,0.165196612,0.167487373,0.170126645,0.169379737,0.167387626,0.171836026,0.171663019,0.171760001,0.171895439,16.04359048,0.171405881,0.178164338,0.189519395,0.190481886,0.197551006,0.199369045,12.71572694,0.190926831,0.192926485,0.205125166,0.206786273,0.190252851,0.175687358,0.17497088,0.175258881,0.177549157,0.176707309,0.176948253,0.177389269,0.164356341,0.167624927,0.17933981,0.179494806,0.179528113,0.179290499,0.182322715,0.184346923,23.08565315,0.184537595,0.187744745,0.192696752,0.194536099,0.194409411,0.208790396,0.202363934,0.20292571,0.209817559,0.177356776,0.277374518,0.277872801,0.262253246,0.275268719,0.274511169,0.268915606,0.282442321,0.274307923,0.268410624,13.66447077,13.63804046,0.26430311,0.264382869,24.8881585,0.264486275,24.68073455,24.21359131,0.259524023,13.15146477,13.15146477,23.62675939,13.15146477,0.254873348,0.24965359,0.246407274,0.240992432,0.239996622,45.28599059,0.240626943,12.49680893,0.24218622,0.239043897,0.247942108,0.242849018,13.02917383,13.52727102,13.36997717,0.262156415,0.24249107
2020-07-29 19:00:00-07:00,0.517489924,0.533474168,0.523484015,0.515491893,0.019980306,0.498597229,0.492754293,0.019476454,1.344877089,0.02186792,0.551219955,0.020567909,0.020842833,0.021238741,0.022386808,0.021656573,0.021483546,0.021480444,0.021478892,0.021481413,2.030953042,0.021698216,0.022102828,0.023238051,0.023549471,0.024470649,0.024470156,1.572273643,0.023607712,0.024757972,0.025238832,0.024946585,0.024516387,0.021868642,0.024806002,0.024818378,0.02410808,0.024926762,0.024745822,0.0247498,0.023333816,0.023652716,0.025004311,0.025000468,0.025004485,0.024999942,0.025205866,0.025177614,3.09531299,0.02474271,0.025266303,0.025796402,0.025815903,0.026293109,0.028614785,0.027304887,0.02819251,0.028677006,0.024107178,0.036900122,0.037016676,0.034272859,0.03584525,0.035828224,0.034978538,0.036708835,0.035461874,0.034965107,1.762356835,1.758948021,0.03408814,0.034092692,3.207531005,0.034086408,3.137414314,3.078031078,0.032990687,1.711046597,1.711046597,3.073915107,1.711046597,0.033159818,0.03274784,0.032164144,0.031749043,0.03178693,5.855844235,0.031115007,1.611298491,0.031226715,0.031718301,0.033744158,0.031150833,1.703161293,1.768272087,1.747710784,0.034268839,0.031296687
2020-07-29 20:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-29 21:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-29 22:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-29 23:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30 00:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30 01:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30 02:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30 03:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30 04:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30 05:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30 06:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30 07:00:00-07:00,1.858877713,1.916294785,1.880409115,1.851700579,0.07177134,1.815277155,1.794004376,0.070909264,3.909233907,0.063564779,1.943074147,0.072502767,0.070498477,0.068571801,0.077633205,0.076697406,0.069461205,0.069483071,0.069472984,0.069455076,6.558759196,0.070072214,0.064156112,0.058902154,0.060106055,0.054114054,0.053999165,3.997985647,0.060029815,0.063791461,0.052598019,0.048978671,0.066558394,0.063578729,0.083898108,0.083834473,0.078224197,0.077348427,0.079999352,0.080319087,0.092071519,0.089295203,0.076924318,0.076900447,0.076887566,0.076935094,0.074680614,0.073645116,9.095376571,0.072704849,0.072390687,0.070691454,0.070440313,0.071039026,0.069767292,0.06985695,0.071980172,0.069605811,0.0782571,0.04150952,0.041492754,0.048866675,0.042771307,0.042778085,0.04583014,0.030041028,0.036432636,0.044737601,2.394683276,2.390051394,0.046318825,0.046312068,4.35758573,0.046308031,4.061335259,3.98446456,0.042705944,2.542985925,2.542985925,4.568503783,2.542985925,0.049282673,0.05142915,0.05300245,0.055617093,0.055691124,10.12560623,0.053802371,2.702393161,0.05237196,0.056159888,0.056540874,0.051157553,2.429091955,2.521954625,2.492629571,0.04887509,0.048863243
2020-07-30 08:00:00-07:00,5.909588332,6.092123879,5.978039162,5.886771388,0.228169434,5.856538119,5.787906813,0.22877102,13.39227129,0.217760509,6.113493941,0.228115446,0.225481547,0.223350223,0.238593045,0.233482852,0.223757923,0.223834634,0.223798334,0.223736006,20.97978392,0.224142991,0.217267662,0.209798539,0.211580013,0.203345561,0.202661625,14.07110014,0.21127778,0.217871838,0.20113397,0.198917729,0.220283114,0.217822562,0.246832465,0.246678242,0.240231128,0.235940474,0.240672836,0.24288298,0.262414723,0.257248714,0.236728528,0.23666422,0.236630895,0.236758363,0.232446719,0.232880582,28.98180032,0.231669067,0.230189591,0.227749029,0.226830859,0.229410091,0.227394913,0.227962008,0.229368914,0.226800506,0.240319765,0.188503918,0.188252934,0.198013283,0.190916346,0.191158882,0.195031937,0.179262449,0.185354414,0.194422358,10.0874124,10.06790096,0.19511436,0.195067461,18.35192302,0.195025749,18.09513571,17.75264103,0.190274823,10.31440225,10.31440225,18.52994357,10.31440225,0.199891516,0.202282287,0.203398359,0.204974696,0.205394222,38.55887543,0.204882441,10.52916253,0.204053537,0.204905837,0.207029328,0.202205707,9.844060312,10.2203926,10.10155082,0.198069624,0.200211915
2020-07-30 09:00:00-07:00,11.1908361,11.53649899,11.32045969,11.14762824,0.432078614,11.12451403,10.99414863,0.434551329,25.91272483,0.421345119,11.56611915,0.43157161,0.428998028,0.427476336,0.442056521,0.436782309,0.427349596,0.427404426,0.427367831,0.427323477,39.93261434,0.426630495,0.419082981,0.411503845,0.412683602,0.402979142,0.402357739,27.47871723,0.412593352,0.425219705,0.398415318,0.401854756,0.425393095,0.421402265,0.453835696,0.453761941,0.447267404,0.438522834,0.444132778,0.449114115,0.475796864,0.467876383,0.441039786,0.440975801,0.440964031,0.441048638,0.436243463,0.437635803,54.68871941,0.437160027,0.436404625,0.433218616,0.432547388,0.437567968,0.438744836,0.440235152,0.437471312,0.438453169,0.447334775,0.403535361,0.403295211,0.411738015,0.403554943,0.403922081,0.409243144,0.39390307,0.3970348,0.406835517,21.07264878,21.0318893,0.407594754,0.407561723,38.3469434,0.407512682,37.71992084,37.00597912,0.396634289,21.30745761,21.30745761,38.27909535,21.30745761,0.412935225,0.415848027,0.416249076,0.416563884,0.417021607,78.43910821,0.41678591,21.4497796,0.415693403,0.416547146,0.419994524,0.413126025,20.46541831,21.24779849,21.00073106,0.41177904,0.408609882
2020-07-30 10:00:00-07:00,16.11392063,16.61164791,16.30056836,16.05170472,0.622159098,16.01042479,15.82280263,0.625407218,37.59351488,0.611276665,16.70049209,0.62315269,0.620283749,0.618566162,0.63141081,0.625629423,0.617222496,0.617239035,0.617202124,0.617189348,57.65982163,0.616023735,0.608463396,0.601634035,0.602380776,0.594794625,0.59438889,40.14032637,0.602707603,0.619137336,0.59106894,0.58126305,0.617039581,0.61132025,0.649934622,0.649970025,0.641738503,0.629920499,0.638674885,0.640434254,0.672954395,0.660448193,0.634877534,0.634803457,0.634826481,0.63485311,0.626593892,0.63193471,78.7848996,0.629775376,0.628847528,0.626272869,0.62594608,0.636181348,0.641744969,0.641645349,0.64052087,0.641961595,0.641781455,0.620198403,0.620023316,0.625473578,0.617629295,0.618310771,0.621443645,0.615259501,0.607431702,0.619079229,32.02552331,31.96357839,0.619449194,0.61945478,58.28450568,0.619389008,57.52363533,56.4348599,0.60487524,32.08663963,32.08663963,57.6440212,32.08663963,0.621834101,0.626750429,0.626374666,0.624151443,0.624681174,117.3767173,0.623680751,32.15421344,0.623143671,0.622535365,0.634072531,0.620571978,31.08612839,32.27453168,31.89924643,0.62547542,0.614025021
2020-07-30 11:00:00-07:00,19.77139821,20.38209777,20.00041054,19.69506076,0.763374448,19.6051388,19.37539108,0.765825734,46.31065337,0.753018754,20.56166509,0.767226309,0.762859342,0.759467192,0.778358037,0.770969879,0.757154749,0.757142859,0.757105547,0.757116238,70.7620369,0.756004668,0.748143355,0.744781372,0.745361785,0.741822108,0.741517617,49.68423493,0.746009534,0.762291498,0.740043827,0.746414511,0.758856076,0.753057012,0.795932963,0.796048373,0.788418664,0.769079096,0.784327334,0.786993504,0.817804161,0.806467349,0.782340879,0.782258555,0.782307687,0.782291522,0.764320807,0.777502091,96.65363375,0.772610981,0.768622784,0.769020903,0.768943716,0.782956444,0.795370228,0.790192675,0.792686068,0.795970273,0.788443889,0.784184129,0.784055152,0.791255116,0.784270803,0.785231296,0.78750362,0.785311504,0.770450801,0.785100547,40.50626532,40.42791664,0.783486757,0.783523016,73.72184698,0.783441519,72.89538082,71.51565752,0.766512942,40.49723724,40.49723724,72.7537576,40.49723724,0.784830179,0.791369772,0.790099988,0.784997823,0.785598981,147.4589715,0.783522697,40.36150646,0.782199738,0.779544364,0.796782131,0.780270459,39.3239437,40.82727354,40.3525378,0.791226231,0.772035498
2020-07-30 12:00:00-07:00,21.96447233,22.64291162,22.21888706,21.87966741,0.848049125,21.73253194,21.47785383,0.848927029,51.19445712,0.832430197,22.88133595,0.853781192,0.84728903,0.842369054,0.865212776,0.856921849,0.838164367,0.838138038,0.838099463,0.838122112,78.31409183,0.836689015,0.833840377,0.828090492,0.835826854,0.816698418,0.816516038,55.72184178,0.836664291,0.852320658,0.813810335,0.814421516,0.848909415,0.832460438,0.887356157,0.887516869,0.876806171,0.851863139,0.872944015,0.876801964,0.905865344,0.895455875,0.870732406,0.870644315,0.870708191,0.870668963,0.846823683,0.86118063,107.0559011,0.855762598,0.84851242,0.852074001,0.852123968,0.867273687,0.887636537,0.880713313,0.884642318,0.888455757,0.876822477,0.89663404,0.896523411,0.90428259,0.895364026,0.896521808,0.901730375,0.901873246,0.872404759,0.89555989,46.13159375,46.04236436,0.892293883,0.892348503,83.96114917,0.892254508,82.92747408,81.3578689,0.872002882,46.10706105,46.10706105,82.8318713,46.10706105,0.893547695,0.900286971,0.897175559,0.889977319,0.890639933,167.0435776,0.887585428,45.74977264,0.886623501,0.884387192,0.905837924,0.885978366,44.94051527,46.65856314,46.11602171,0.90423572,0.877154424
2020-07-30 13:00:00-07:00,22.86005939,23.56616161,23.12484773,22.77179662,0.882627776,22.41586877,22.15318281,0.875619874,53.06515291,0.862848015,23.85312379,0.890041932,0.88221081,0.874198329,0.901064215,0.892224659,0.868967791,0.868932128,0.868896562,0.868926775,81.32962166,0.868906214,0.865982983,0.86377678,0.871959532,0.856116642,0.855998501,58.13305213,0.872868651,0.887812006,0.853392798,0.862105649,0.886541101,0.862872113,0.922437469,0.922620527,0.913639921,0.880174604,0.908069763,0.911121011,0.941072263,0.930383764,0.903961031,0.903877298,0.903946631,0.903892261,0.87781299,0.892752916,111.1194012,0.888244614,0.88006969,0.884616283,0.884762114,0.897638314,0.927317778,0.919210909,0.922894257,0.928238286,0.913646947,0.944924016,0.944835773,0.954511816,0.945324979,0.946539277,0.952313706,0.96,0.93244767,0.946709534,48.81141893,48.71700612,0.944128026,0.944192622,88.83944873,0.944096161,87.62082937,85.96239096,0.921354673,48.70302806,48.70302806,87.49555623,48.70302806,0.943857133,0.950310662,0.946556452,0.937478425,0.938129408,175.8821008,0.934548888,47.93402111,0.928953898,0.930641612,0.953447351,0.925572288,47.43640302,49.24986712,48.67719425,0.954454789,0.919029767
2020-07-30 14:00:00-07:00,22.25768595,22.94518204,22.51549698,22.17174894,0.859370114,21.85648816,21.60035744,0.853769069,51.79174642,0.842142218,23.20385417,0.865815454,0.859097251,0.850345175,0.851678685,0.847955199,0.844163464,0.844120105,0.844093166,0.84412934,78.82094729,0.842104138,0.845328316,0.844502655,0.850989616,0.828695304,0.828684292,56.73390517,0.851860438,0.866318907,0.822221343,0.83769625,0.868540253,0.842155117,0.898953845,0.899143833,0.883513007,0.855674198,0.884976411,0.88931811,0.892411097,0.892520895,0.88107874,0.881010282,0.881077727,0.88101144,0.856910981,0.868610343,108.0944889,0.86406466,0.857324038,0.864968598,0.865213778,0.873143055,0.906987486,0.900303348,0.902143463,0.90792071,0.883507613,0.933065443,0.93301089,0.941843092,0.933397585,0.934518428,0.940011524,0.96,0.924714553,0.935114858,48.30517487,48.21174126,0.934336071,0.934403267,87.91919272,0.934316607,86.95494373,85.30910883,0.914352721,48.13661662,48.13661662,86.47799149,48.13661662,0.932880167,0.938348306,0.935611103,0.923962523,0.924524026,174.2236767,0.925736858,45.44283589,0.880675114,0.915897308,0.935263508,0.840364014,46.80658243,48.59596888,48.03089947,0.941782343,0.860708482
2020-07-30 15:00:00-07:00,20.03803594,20.65697141,20.27013674,19.96066901,0.773669341,19.68857256,19.4578471,0.769084866,46.85067217,0.761799548,20.84934541,0.77796065,0.774254727,0.76794594,0.774217255,0.768862227,0.763490469,0.763437869,0.763426031,0.763469116,71.35763067,0.762367849,0.766751268,0.769662274,0.773017832,0.77524356,0.77541608,51.53327306,0.773772869,0.788710646,0.770202176,0.719687162,0.790688977,0.761794297,0.81116279,0.811349144,0.799217467,0.778061376,0.801131369,0.804935808,0.779014245,0.780221784,0.79814551,0.798105933,0.798165113,0.798085352,0.779824786,0.785535722,97.88577355,0.78246022,0.777147134,0.785179925,0.785564367,0.785521322,0.822368474,0.812211245,0.823108705,0.82324198,0.799192913,0.864321752,0.864322141,0.869660262,0.861265791,0.862139913,0.867464767,0.907333837,0.859578531,0.863685425,44.81884917,44.73215894,0.866902305,0.866967209,81.57562488,0.866903559,80.16764026,78.65027168,0.842982547,44.45498839,44.45498839,79.86390357,44.45498839,0.861530783,0.859596855,0.85059118,0.847850065,0.848221792,153.1513956,0.813769371,40.49118987,0.784712982,0.84334642,0.860829533,0.776196287,43.21908971,44.87132855,44.34956891,0.86959939,0.794214962
2020-07-30 16:00:00-07:00,16.24517565,16.74695714,16.43334371,16.18245297,0.627226859,15.91247808,15.72600373,0.621581175,38.22511047,0.621546512,16.98557795,0.633790222,0.633302602,0.626630712,0.63977174,0.635264699,0.62875992,0.628688531,0.628701943,0.628759218,58.90751463,0.629353789,0.628055036,0.639781941,0.642971291,0.643596451,0.644079661,42.8612878,0.64356288,0.651688024,0.635609307,0.650952714,0.651797599,0.62151034,0.664198664,0.664384591,0.657897586,0.639103708,0.656768133,0.660020145,0.636246441,0.639659878,0.653607814,0.653615725,0.653662493,0.65355777,0.640578472,0.645831865,80.61830089,0.644430862,0.644046928,0.651566618,0.652203366,0.652764372,0.684480915,0.676212949,0.678551102,0.685281178,0.657839396,0.736879243,0.736972686,0.73191309,0.730670745,0.731144602,0.73249135,0.767436804,0.73093745,0.728640776,37.69644763,37.6235338,0.729138252,0.729198451,68.61529926,0.729174275,67.81081781,66.5273323,0.713047506,37.23247793,37.23247793,66.88857953,37.23247793,0.72155965,0.717334243,0.707364198,0.707959293,0.708015499,125.4911414,0.666796713,32.94150756,0.638401309,0.706810852,0.723847745,0.632266819,36.37305214,37.76357123,37.32445994,0.731852156,0.653490375
2020-07-30 17:00:00-07:00,10.83362638,11.16825577,10.9591124,10.79179771,0.418286733,10.67718858,10.55206528,0.417077679,26.35648763,0.428560775,11.2246451,0.418830041,0.420808373,0.422445136,0.430771575,0.423734662,0.42235546,0.422244592,0.422297984,0.422385493,39.51013227,0.422116798,0.431391955,0.43572673,0.440373949,0.414650714,0.415739095,29.35763519,0.440805333,0.447429693,0.412863418,0.427614833,0.445580869,0.42847052,0.443971154,0.444184794,0.444027594,0.432635228,0.44137089,0.44356588,0.422206969,0.42642811,0.441042431,0.441122681,0.441157729,0.440999501,0.435394279,0.438446653,54.84973239,0.438447101,0.439062888,0.444875969,0.445989203,0.445927345,0.470445124,0.462458839,0.465764332,0.4712421,0.443909367,0.539006071,0.539261306,0.525816787,0.530398367,0.530291785,0.529412956,0.557935748,0.532834451,0.525051072,27.12376769,27.07130393,0.524637673,0.524698656,49.37736183,0.524732857,48.9629721,48.03622815,0.514857751,26.55511078,26.55511078,47.70656529,26.55511078,0.51463393,0.50603114,0.494717271,0.499359692,0.4989389,84.48910744,0.448932558,21.62964256,0.419179119,0.501575729,0.518161527,0.418291053,26.12966046,27.12858108,26.81313246,0.525747695,0.443642635
2020-07-30 18:00:00-07:00,3.871248503,3.990823746,3.916089219,3.856301597,0.149469054,3.752077132,3.708107478,0.146565513,10.61271781,0.172564517,4.177344902,0.155871078,0.159559021,0.165021739,0.16549012,0.163780774,0.167335428,0.167166815,0.167261177,0.167393183,15.67122516,0.167427619,0.174347362,0.180019382,0.18097516,0.183121644,0.18481325,12.08141935,0.181402693,0.186885033,0.190884964,0.204856596,0.18405614,0.172413454,0.171252702,0.17153521,0.173982755,0.172741367,0.173021235,0.173094951,0.159874071,0.16326177,0.175037813,0.175187927,0.175221056,0.174988924,0.175913205,0.176833898,22.20189717,0.177473199,0.179543578,0.183614173,0.185369319,0.185652782,0.199361011,0.193530262,0.195992677,0.200349171,0.173794345,0.272585531,0.273074546,0.256555456,0.264791255,0.26406848,0.261341644,0.279072126,0.266646494,0.257651795,13.3114966,13.28574903,0.257475756,0.257553837,24.24526083,0.257654206,23.59639487,23.14977541,0.248121923,12.7021583,12.7021583,22.81957508,12.7021583,0.246165858,0.233062598,0.219707242,0.227092856,0.226154386,35.81464703,0.190300994,9.925779918,0.192360076,0.233299509,0.247575079,0.205587334,12.74608735,13.23336232,13.07948601,0.25646051,0.216298888
2020-07-30 19:00:00-07:00,0.492904892,0.508129753,0.498614215,0.491001784,0.019031077,0.477642926,0.472045548,0.018657927,1.289321252,0.020964573,0.526926104,0.019661422,0.020033476,0.020541435,0.021508993,0.020829596,0.020719957,0.02071688,0.02071539,0.020717888,1.954786297,0.020884469,0.021165338,0.021649662,0.021864548,0.021980558,0.021978356,1.459833167,0.021919417,0.023155797,0.022682587,0.023781917,0.023003361,0.020965255,0.023763911,0.023775891,0.023051251,0.023612027,0.023643445,0.023598518,0.022869366,0.023037203,0.023684391,0.023680675,0.023684524,0.023680207,0.023763078,0.023511349,2.897837045,0.023164165,0.023263733,0.02370862,0.023725706,0.023902279,0.026302485,0.024821985,0.026601319,0.026359838,0.023050358,0.035756541,0.035869975,0.03279594,0.033765875,0.033751211,0.033172516,0.035492981,0.033912842,0.032680818,1.658318743,1.655111163,0.032075798,0.032080108,3.018168413,0.032074053,2.923793163,2.86845323,0.030744408,1.607707349,1.607707349,2.888264946,1.607707349,0.031157119,0.030113719,0.028521067,0.029231267,0.029267716,4.399818936,0.023378422,1.208521519,0.02342096,0.030074171,0.033300755,0.026237023,1.62976602,1.692070958,1.672395715,0.032792073,0.027484198
2020-07-30 20:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30 21:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30 22:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30 23:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-31 00:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
